country,country_code,year_week,age_group,new_cases,population,rate_14_day_per_100k,source
Latvia,LV,2020-49,<15yr,223,305188,146.794762572578,TESSy COVID-19
Latvia,LV,2020-50,<15yr,183,305188,133.032753581399,TESSy COVID-19
Latvia,LV,2020-51,<15yr,181,305188,119.27074459022,TESSy COVID-19
Latvia,LV,2020-52,<15yr,218,305188,130.739085416203,TESSy COVID-19
Latvia,LV,2020-53,<15yr,207,305188,139.258424315504,TESSy COVID-19
Latvia,LV,2021-01,<15yr,236,305188,145.156428168866,TESSy COVID-19
Latvia,LV,2021-02,<15yr,236,305188,154.658767710395,TESSy COVID-19
Latvia,LV,2021-03,<15yr,228,305188,152.037432664456,TESSy COVID-19
Latvia,LV,2021-04,<15yr,274,305188,164.488774132666,TESSy COVID-19
Latvia,LV,2021-05,<15yr,351,305188,204.791800463976,TESSy COVID-19
Latvia,LV,2021-06,<15yr,323,305188,220.847477620352,TESSy COVID-19
Latvia,LV,2021-07,<15yr,278,305188,196.92779532616,TESSy COVID-19
Latvia,LV,2021-08,<15yr,301,305188,189.719123949828,TESSy COVID-19
Latvia,LV,2021-09,<15yr,310,305188,200.204464133583,TESSy COVID-19
Latvia,LV,2021-10,<15yr,270,305188,190.04679083057,TESSy COVID-19
Latvia,LV,2021-11,<15yr,269,305188,176.612448720133,TESSy COVID-19
Latvia,LV,2021-12,<15yr,266,305188,175.301781197164,TESSy COVID-19
Latvia,LV,2021-13,<15yr,202,305188,153.348100187425,TESSy COVID-19
Latvia,LV,2021-14,<15yr,235,305188,143.190426884412,TESSy COVID-19
Latvia,LV,2021-15,<15yr,267,305188,164.488774132666,TESSy COVID-19
Latvia,LV,2021-16,<15yr,327,305188,194.634127160963,TESSy COVID-19
Latvia,LV,2021-17,<15yr,367,305188,227.400815235199,TESSy COVID-19
Latvia,LV,2021-18,<15yr,334,305188,229.694483400396,TESSy COVID-19
Latvia,LV,2021-19,<15yr,292,305188,205.119467344719,TESSy COVID-19
Latvia,LV,2021-20,<15yr,216,305188,166.45477541712,TESSy COVID-19
Latvia,LV,2021-21,<15yr,185,305188,131.394419177687,TESSy COVID-19
Latvia,LV,2021-22,<15yr,151,305188,110.096071929434,TESSy COVID-19
Latvia,LV,2021-23,<15yr,120,305188,88.7977246811801,TESSy COVID-19
Latvia,LV,2021-24,<15yr,66,305188,60.9460398180794,TESSy COVID-19
Latvia,LV,2021-25,<15yr,37,305188,33.7496887164633,TESSy COVID-19
Latvia,LV,2021-26,<15yr,53,305188,29.4900192668126,TESSy COVID-19
Latvia,LV,2021-27,<15yr,38,305188,29.817686147555,TESSy COVID-19
Latvia,LV,2021-28,<15yr,21,305188,19.3323459637994,TESSy COVID-19
Latvia,LV,2021-29,<15yr,37,305188,19.004679083057,TESSy COVID-19
Latvia,LV,2021-30,<15yr,41,305188,25.5580166979042,TESSy COVID-19
Latvia,LV,2021-31,<15yr,57,305188,32.1113543127515,TESSy COVID-19
Latvia,LV,2021-32,<15yr,106,305188,53.409701561005,TESSy COVID-19
Latvia,LV,2021-33,<15yr,150,305188,83.8827214700447,TESSy COVID-19
Latvia,LV,2021-34,<15yr,256,305188,133.032753581399,TESSy COVID-19
Latvia,LV,2021-35,<15yr,418,305188,220.847477620352,TESSy COVID-19
Latvia,LV,2021-36,<15yr,569,305188,323.407211292711,TESSy COVID-19
Latvia,LV,2021-37,<15yr,706,305188,417.775272946512,TESSy COVID-19
Latvia,LV,2021-38,<15yr,919,305188,532.458681206338,TESSy COVID-19
Latvia,LV,2021-39,<15yr,1484,305188,787.383514423896,TESSy COVID-19
Latvia,LV,2021-40,<15yr,2148,305188,1190.08611085626,TESSy COVID-19
Latvia,LV,2021-41,<15yr,3343,305188,1799.21884215631,TESSy COVID-19
Latvia,LV,2021-42,<15yr,2985,305188,2073.47602133767,TESSy COVID-19
Latvia,LV,2020-01,15-24yr,0,173518,,TESSy COVID-19
Latvia,LV,2020-02,15-24yr,0,173518,0,TESSy COVID-19
Latvia,LV,2020-03,15-24yr,0,173518,0,TESSy COVID-19
Latvia,LV,2020-04,15-24yr,0,173518,0,TESSy COVID-19
Latvia,LV,2020-05,15-24yr,0,173518,0,TESSy COVID-19
Latvia,LV,2020-06,15-24yr,0,173518,0,TESSy COVID-19
Latvia,LV,2020-07,15-24yr,0,173518,0,TESSy COVID-19
Latvia,LV,2020-08,15-24yr,0,173518,0,TESSy COVID-19
Latvia,LV,2020-09,15-24yr,0,173518,0,TESSy COVID-19
Latvia,LV,2020-10,15-24yr,0,173518,0,TESSy COVID-19
Latvia,LV,2020-11,15-24yr,1,173518,0.576309086089051,TESSy COVID-19
Latvia,LV,2020-12,15-24yr,14,173518,8.64463629133577,TESSy COVID-19
Latvia,LV,2020-13,15-24yr,28,173518,24.2049816157402,TESSy COVID-19
Latvia,LV,2020-14,15-24yr,11,173518,22.476054357473,TESSy COVID-19
Latvia,LV,2020-15,15-24yr,10,173518,12.1024908078701,TESSy COVID-19
Latvia,LV,2020-16,15-24yr,3,173518,7.49201811915767,TESSy COVID-19
Latvia,LV,2020-17,15-24yr,10,173518,7.49201811915767,TESSy COVID-19
Latvia,LV,2020-18,15-24yr,2,173518,6.91570903306862,TESSy COVID-19
Latvia,LV,2020-19,15-24yr,4,173518,3.45785451653431,TESSy COVID-19
Latvia,LV,2020-20,15-24yr,2,173518,3.45785451653431,TESSy COVID-19
Latvia,LV,2020-21,15-24yr,2,173518,2.30523634435621,TESSy COVID-19
Latvia,LV,2020-22,15-24yr,3,173518,2.88154543044526,TESSy COVID-19
Latvia,LV,2020-23,15-24yr,2,173518,2.88154543044526,TESSy COVID-19
Latvia,LV,2020-24,15-24yr,0,173518,1.1526181721781,TESSy COVID-19
Latvia,LV,2020-25,15-24yr,1,173518,0.576309086089051,TESSy COVID-19
Latvia,LV,2020-26,15-24yr,0,173518,0.576309086089051,TESSy COVID-19
Latvia,LV,2020-27,15-24yr,0,173518,0,TESSy COVID-19
Latvia,LV,2020-28,15-24yr,12,173518,6.91570903306862,TESSy COVID-19
Latvia,LV,2020-29,15-24yr,1,173518,7.49201811915767,TESSy COVID-19
Latvia,LV,2020-30,15-24yr,6,173518,4.03416360262336,TESSy COVID-19
Latvia,LV,2020-31,15-24yr,4,173518,5.76309086089051,TESSy COVID-19
Latvia,LV,2020-32,15-24yr,14,173518,10.3735635496029,TESSy COVID-19
Latvia,LV,2020-33,15-24yr,5,173518,10.949872635692,TESSy COVID-19
Latvia,LV,2020-34,15-24yr,1,173518,3.45785451653431,TESSy COVID-19
Latvia,LV,2020-35,15-24yr,11,173518,6.91570903306862,TESSy COVID-19
Latvia,LV,2020-36,15-24yr,4,173518,8.64463629133577,TESSy COVID-19
Latvia,LV,2020-37,15-24yr,12,173518,9.22094537742482,TESSy COVID-19
Latvia,LV,2020-38,15-24yr,4,173518,9.22094537742482,TESSy COVID-19
Latvia,LV,2020-39,15-24yr,13,173518,9.79725446351387,TESSy COVID-19
Latvia,LV,2020-40,15-24yr,73,173518,49.5625814036584,TESSy COVID-19
Latvia,LV,2020-41,15-24yr,74,173518,84.7174356550905,TESSy COVID-19
Latvia,LV,2020-42,15-24yr,105,173518,103.15932640994,TESSy COVID-19
Latvia,LV,2020-43,15-24yr,230,173518,193.063543839832,TESSy COVID-19
Latvia,LV,2020-44,15-24yr,186,173518,239.744579813045,TESSy COVID-19
Latvia,LV,2020-45,15-24yr,222,173518,235.134107124333,TESSy COVID-19
Latvia,LV,2020-46,15-24yr,204,173518,245.507670673936,TESSy COVID-19
Latvia,LV,2020-47,15-24yr,197,173518,231.09994352171,TESSy COVID-19
Latvia,LV,2020-48,15-24yr,281,173518,275.475743150566,TESSy COVID-19
Latvia,LV,2020-49,15-24yr,263,173518,313.512142832444,TESSy COVID-19
Latvia,LV,2020-50,15-24yr,306,173518,327.91986998467,TESSy COVID-19
Latvia,LV,2020-51,15-24yr,324,173518,363.074724236102,TESSy COVID-19
Latvia,LV,2020-52,15-24yr,362,173518,395.348033057089,TESSy COVID-19
Latvia,LV,2020-53,15-24yr,481,173518,485.82855957307,TESSy COVID-19
Latvia,LV,2021-01,15-24yr,663,173518,659.297594485875,TESSy COVID-19
Latvia,LV,2021-02,15-24yr,491,173518,665.060685346765,TESSy COVID-19
Latvia,LV,2021-03,15-24yr,372,173518,497.354741294851,TESSy COVID-19
Latvia,LV,2021-04,15-24yr,401,173518,445.486923546837,TESSy COVID-19
Latvia,LV,2021-05,15-24yr,485,173518,510.609850274899,TESSy COVID-19
Latvia,LV,2021-06,15-24yr,390,173518,504.27045032792,TESSy COVID-19
Latvia,LV,2021-07,15-24yr,390,173518,449.52108714946,TESSy COVID-19
Latvia,LV,2021-08,15-24yr,385,173518,446.639541719015,TESSy COVID-19
Latvia,LV,2021-09,15-24yr,327,173518,410.332069295405,TESSy COVID-19
Latvia,LV,2021-10,15-24yr,271,173518,344.632833481253,TESSy COVID-19
Latvia,LV,2021-11,15-24yr,351,173518,358.46425154739,TESSy COVID-19
Latvia,LV,2021-12,15-24yr,300,173518,375.177215043972,TESSy COVID-19
Latvia,LV,2021-13,15-24yr,288,173518,338.869742620362,TESSy COVID-19
Latvia,LV,2021-14,15-24yr,351,173518,368.261506010904,TESSy COVID-19
Latvia,LV,2021-15,15-24yr,381,173518,421.858251017186,TESSy COVID-19
Latvia,LV,2021-16,15-24yr,420,173518,461.62357795733,TESSy COVID-19
Latvia,LV,2021-17,15-24yr,477,173518,516.949250221879,TESSy COVID-19
Latvia,LV,2021-18,15-24yr,484,173518,553.833031731578,TESSy COVID-19
Latvia,LV,2021-19,15-24yr,448,173518,537.120068234996,TESSy COVID-19
Latvia,LV,2021-20,15-24yr,288,173518,424.163487361542,TESSy COVID-19
Latvia,LV,2021-21,15-24yr,239,173518,303.71488836893,TESSy COVID-19
Latvia,LV,2021-22,15-24yr,213,173518,260.491706912251,TESSy COVID-19
Latvia,LV,2021-23,15-24yr,131,173518,198.250325614634,TESSy COVID-19
Latvia,LV,2021-24,15-24yr,96,173518,130.822162542215,TESSy COVID-19
Latvia,LV,2021-25,15-24yr,35,173518,75.4964902776657,TESSy COVID-19
Latvia,LV,2021-26,15-24yr,53,173518,50.7151995758365,TESSy COVID-19
Latvia,LV,2021-27,15-24yr,33,173518,49.5625814036584,TESSy COVID-19
Latvia,LV,2021-28,15-24yr,47,173518,46.1047268871241,TESSy COVID-19
Latvia,LV,2021-29,15-24yr,60,173518,61.6650722115285,TESSy COVID-19
Latvia,LV,2021-30,15-24yr,67,173518,73.1912539333095,TESSy COVID-19
Latvia,LV,2021-31,15-24yr,75,173518,81.8358902246453,TESSy COVID-19
Latvia,LV,2021-32,15-24yr,92,173518,96.2436173768716,TESSy COVID-19
Latvia,LV,2021-33,15-24yr,135,173518,130.822162542215,TESSy COVID-19
Latvia,LV,2021-34,15-24yr,176,173518,179.232125773695,TESSy COVID-19
Latvia,LV,2021-35,15-24yr,339,173518,296.799179335861,TESSy COVID-19
Latvia,LV,2021-36,15-24yr,375,173518,411.484687467583,TESSy COVID-19
Latvia,LV,2021-37,15-24yr,437,173518,467.96297790431,TESSy COVID-19
Latvia,LV,2021-38,15-24yr,456,173518,514.644013877523,TESSy COVID-19
Latvia,LV,2021-39,15-24yr,736,173518,686.960430618149,TESSy COVID-19
Latvia,LV,2021-40,15-24yr,1096,173518,1055.79824571514,TESSy COVID-19
Latvia,LV,2021-41,15-24yr,1588,173518,1546.81358706301,TESSy COVID-19
Latvia,LV,2021-42,15-24yr,1679,173518,1882.80178425293,TESSy COVID-19
Latvia,LV,2020-01,25-49yr,0,639712,,TESSy COVID-19
Latvia,LV,2020-02,25-49yr,0,639712,0,TESSy COVID-19
Latvia,LV,2020-03,25-49yr,0,639712,0,TESSy COVID-19
Latvia,LV,2020-04,25-49yr,0,639712,0,TESSy COVID-19
Latvia,LV,2020-05,25-49yr,0,639712,0,TESSy COVID-19
Latvia,LV,2020-06,25-49yr,0,639712,0,TESSy COVID-19
Latvia,LV,2020-07,25-49yr,0,639712,0,TESSy COVID-19
Latvia,LV,2020-08,25-49yr,0,639712,0,TESSy COVID-19
Latvia,LV,2020-09,25-49yr,0,639712,0,TESSy COVID-19
Latvia,LV,2020-10,25-49yr,1,639712,0.15632034415487,TESSy COVID-19
Latvia,LV,2020-11,25-49yr,19,639712,3.12640688309739,TESSy COVID-19
Latvia,LV,2020-12,25-49yr,77,639712,15.0067530388675,TESSy COVID-19
Latvia,LV,2020-13,25-49yr,124,639712,31.4203891751288,TESSy COVID-19
Latvia,LV,2020-14,25-49yr,75,639712,31.1077484868191,TESSy COVID-19
Latvia,LV,2020-15,25-49yr,52,639712,19.8526837076685,TESSy COVID-19
Latvia,LV,2020-16,25-49yr,19,639712,11.0987444349958,TESSy COVID-19
Latvia,LV,2020-17,25-49yr,27,639712,7.19073583112401,TESSy COVID-19
Latvia,LV,2020-18,25-49yr,35,639712,9.69186133760192,TESSy COVID-19
Latvia,LV,2020-19,25-49yr,21,639712,8.7539392726727,TESSy COVID-19
Latvia,LV,2020-20,25-49yr,19,639712,6.25281376619479,TESSy COVID-19
Latvia,LV,2020-21,25-49yr,15,639712,5.31489170126557,TESSy COVID-19
Latvia,LV,2020-22,25-49yr,6,639712,3.28272722725226,TESSy COVID-19
Latvia,LV,2020-23,25-49yr,12,639712,2.81376619478766,TESSy COVID-19
Latvia,LV,2020-24,25-49yr,8,639712,3.12640688309739,TESSy COVID-19
Latvia,LV,2020-25,25-49yr,4,639712,1.87584412985844,TESSy COVID-19
Latvia,LV,2020-26,25-49yr,3,639712,1.09424240908409,TESSy COVID-19
Latvia,LV,2020-27,25-49yr,5,639712,1.25056275323896,TESSy COVID-19
Latvia,LV,2020-28,25-49yr,30,639712,5.47121204542044,TESSy COVID-19
Latvia,LV,2020-29,25-49yr,12,639712,6.56545445450453,TESSy COVID-19
Latvia,LV,2020-30,25-49yr,10,639712,3.43904757140713,TESSy COVID-19
Latvia,LV,2020-31,25-49yr,6,639712,2.50112550647792,TESSy COVID-19
Latvia,LV,2020-32,25-49yr,13,639712,2.97008653894252,TESSy COVID-19
Latvia,LV,2020-33,25-49yr,14,639712,4.22064929218148,TESSy COVID-19
Latvia,LV,2020-34,25-49yr,8,639712,3.43904757140713,TESSy COVID-19
Latvia,LV,2020-35,25-49yr,22,639712,4.68961032464609,TESSy COVID-19
Latvia,LV,2020-36,25-49yr,16,639712,5.94017307788505,TESSy COVID-19
Latvia,LV,2020-37,25-49yr,17,639712,5.1585713571107,TESSy COVID-19
Latvia,LV,2020-38,25-49yr,28,639712,7.03441548696914,TESSy COVID-19
Latvia,LV,2020-39,25-49yr,63,639712,14.2251513180931,TESSy COVID-19
Latvia,LV,2020-40,25-49yr,152,639712,33.608873993297,TESSy COVID-19
Latvia,LV,2020-41,25-49yr,204,639712,55.6500425191336,TESSy COVID-19
Latvia,LV,2020-42,25-49yr,282,639712,75.9716872592667,TESSy COVID-19
Latvia,LV,2020-43,25-49yr,492,639712,120.991946375869,TESSy COVID-19
Latvia,LV,2020-44,25-49yr,658,639712,179.7683957781,TESSy COVID-19
Latvia,LV,2020-45,25-49yr,775,639712,224.007053173928,TESSy COVID-19
Latvia,LV,2020-46,25-49yr,1016,639712,279.969736381372,TESSy COVID-19
Latvia,LV,2020-47,25-49yr,1112,639712,332.649692361563,TESSy COVID-19
Latvia,LV,2020-48,25-49yr,1656,639712,432.694712620679,TESSy COVID-19
Latvia,LV,2020-49,25-49yr,1631,639712,513.824971237057,TESSy COVID-19
Latvia,LV,2020-50,25-49yr,1730,639712,525.392676704517,TESSy COVID-19
Latvia,LV,2020-51,25-49yr,2114,639712,600.895402931319,TESSy COVID-19
Latvia,LV,2020-52,25-49yr,2221,639712,677.64869191136,TESSy COVID-19
Latvia,LV,2020-53,25-49yr,2520,639712,741.114751638237,TESSy COVID-19
Latvia,LV,2021-01,25-49yr,2877,639712,843.660897403832,TESSy COVID-19
Latvia,LV,2021-02,25-49yr,2495,639712,839.75288879996,TESSy COVID-19
Latvia,LV,2021-03,25-49yr,2147,639712,725.639037566905,TESSy COVID-19
Latvia,LV,2021-04,25-49yr,2121,639712,667.175228852984,TESSy COVID-19
Latvia,LV,2021-05,25-49yr,2265,639712,685.621029463258,TESSy COVID-19
Latvia,LV,2021-06,25-49yr,2015,639712,669.051072982842,TESSy COVID-19
Latvia,LV,2021-07,25-49yr,1990,639712,626.062978340253,TESSy COVID-19
Latvia,LV,2021-08,25-49yr,1963,639712,617.9343204442,TESSy COVID-19
Latvia,LV,2021-09,25-49yr,1790,639712,586.670251613226,TESSy COVID-19
Latvia,LV,2021-10,25-49yr,1455,639712,507.259516782552,TESSy COVID-19
Latvia,LV,2021-11,25-49yr,1451,639712,454.266920114051,TESSy COVID-19
Latvia,LV,2021-12,25-49yr,1529,639712,465.834625581512,TESSy COVID-19
Latvia,LV,2021-13,25-49yr,1302,639712,442.542894302436,TESSy COVID-19
Latvia,LV,2021-14,25-49yr,1505,639712,438.791206042719,TESSy COVID-19
Latvia,LV,2021-15,25-49yr,1552,639712,477.871292081437,TESSy COVID-19
Latvia,LV,2021-16,25-49yr,1801,639712,524.142113951278,TESSy COVID-19
Latvia,LV,2021-17,25-49yr,1954,639712,586.982892301536,TESSy COVID-19
Latvia,LV,2021-18,25-49yr,1832,639712,591.828822970337,TESSy COVID-19
Latvia,LV,2021-19,25-49yr,1668,639712,547.121204542044,TESSy COVID-19
Latvia,LV,2021-20,25-49yr,1204,639712,448.952028412786,TESSy COVID-19
Latvia,LV,2021-21,25-49yr,933,639712,334.056575458957,TESSy COVID-19
Latvia,LV,2021-22,25-49yr,685,639712,252.926316842579,TESSy COVID-19
Latvia,LV,2021-23,25-49yr,452,639712,177.736231304087,TESSy COVID-19
Latvia,LV,2021-24,25-49yr,307,639712,118.647141213546,TESSy COVID-19
Latvia,LV,2021-25,25-49yr,174,639712,75.1900855384923,TESSy COVID-19
Latvia,LV,2021-26,25-49yr,167,639712,53.3052373568106,TESSy COVID-19
Latvia,LV,2021-27,25-49yr,107,639712,42.8317742984343,TESSy COVID-19
Latvia,LV,2021-28,25-49yr,117,639712,35.0157570906908,TESSy COVID-19
Latvia,LV,2021-29,25-49yr,140,639712,40.1743284478015,TESSy COVID-19
Latvia,LV,2021-30,25-49yr,213,639712,55.181081486669,TESSy COVID-19
Latvia,LV,2021-31,25-49yr,259,639712,73.7832024410985,TESSy COVID-19
Latvia,LV,2021-32,25-49yr,309,639712,88.789955479966,TESSy COVID-19
Latvia,LV,2021-33,25-49yr,386,639712,108.642639187634,TESSy COVID-19
Latvia,LV,2021-34,25-49yr,490,639712,136.936621479666,TESSy COVID-19
Latvia,LV,2021-35,25-49yr,834,639712,206.968135661048,TESSy COVID-19
Latvia,LV,2021-36,25-49yr,996,639712,286.066229803412,TESSy COVID-19
Latvia,LV,2021-37,25-49yr,1282,639712,356.097743984793,TESSy COVID-19
Latvia,LV,2021-38,25-49yr,1665,639712,460.676054224401,TESSy COVID-19
Latvia,LV,2021-39,25-49yr,2642,639712,673.271722275024,TESSy COVID-19
Latvia,LV,2021-40,25-49yr,3619,639712,978.721674753639,TESSy COVID-19
Latvia,LV,2021-41,25-49yr,5273,639712,1390.0005002251,TESSy COVID-19
Latvia,LV,2021-42,25-49yr,7010,639712,1920.08278725427,TESSy COVID-19
Latvia,LV,2020-01,50-64yr,0,397844,,TESSy COVID-19
Latvia,LV,2020-02,50-64yr,0,397844,0,TESSy COVID-19
Latvia,LV,2020-03,50-64yr,0,397844,0,TESSy COVID-19
Latvia,LV,2020-04,50-64yr,0,397844,0,TESSy COVID-19
Latvia,LV,2020-05,50-64yr,0,397844,0,TESSy COVID-19
Latvia,LV,2020-06,50-64yr,0,397844,0,TESSy COVID-19
Latvia,LV,2020-07,50-64yr,0,397844,0,TESSy COVID-19
Latvia,LV,2020-08,50-64yr,0,397844,0,TESSy COVID-19
Latvia,LV,2020-09,50-64yr,0,397844,0,TESSy COVID-19
Latvia,LV,2020-10,50-64yr,2,397844,0.502709604769709,TESSy COVID-19
Latvia,LV,2020-11,50-64yr,6,397844,2.01083841907884,TESSy COVID-19
Latvia,LV,2020-12,50-64yr,9,397844,3.77032203577282,TESSy COVID-19
Latvia,LV,2020-13,50-64yr,37,397844,11.5623209097033,TESSy COVID-19
Latvia,LV,2020-14,50-64yr,67,397844,26.1408994480249,TESSy COVID-19
Latvia,LV,2020-15,50-64yr,22,397844,22.370577412252,TESSy COVID-19
Latvia,LV,2020-16,50-64yr,33,397844,13.824514131167,TESSy COVID-19
Latvia,LV,2020-17,50-64yr,23,397844,14.0758689335518,TESSy COVID-19
Latvia,LV,2020-18,50-64yr,15,397844,9.55148249062447,TESSy COVID-19
Latvia,LV,2020-19,50-64yr,18,397844,8.29470847870019,TESSy COVID-19
Latvia,LV,2020-20,50-64yr,12,397844,7.54064407154563,TESSy COVID-19
Latvia,LV,2020-21,50-64yr,7,397844,4.77574124531223,TESSy COVID-19
Latvia,LV,2020-22,50-64yr,4,397844,2.7649028262334,TESSy COVID-19
Latvia,LV,2020-23,50-64yr,3,397844,1.75948361669398,TESSy COVID-19
Latvia,LV,2020-24,50-64yr,0,397844,0.754064407154563,TESSy COVID-19
Latvia,LV,2020-25,50-64yr,7,397844,1.75948361669398,TESSy COVID-19
Latvia,LV,2020-26,50-64yr,1,397844,2.01083841907884,TESSy COVID-19
Latvia,LV,2020-27,50-64yr,2,397844,0.754064407154563,TESSy COVID-19
Latvia,LV,2020-28,50-64yr,5,397844,1.75948361669398,TESSy COVID-19
Latvia,LV,2020-29,50-64yr,3,397844,2.01083841907884,TESSy COVID-19
Latvia,LV,2020-30,50-64yr,3,397844,1.50812881430913,TESSy COVID-19
Latvia,LV,2020-31,50-64yr,10,397844,3.26761243100311,TESSy COVID-19
Latvia,LV,2020-32,50-64yr,9,397844,4.77574124531223,TESSy COVID-19
Latvia,LV,2020-33,50-64yr,4,397844,3.26761243100311,TESSy COVID-19
Latvia,LV,2020-34,50-64yr,4,397844,2.01083841907884,TESSy COVID-19
Latvia,LV,2020-35,50-64yr,8,397844,3.01625762861825,TESSy COVID-19
Latvia,LV,2020-36,50-64yr,10,397844,4.52438644292738,TESSy COVID-19
Latvia,LV,2020-37,50-64yr,13,397844,5.78116045485165,TESSy COVID-19
Latvia,LV,2020-38,50-64yr,12,397844,6.28387005962136,TESSy COVID-19
Latvia,LV,2020-39,50-64yr,43,397844,13.824514131167,TESSy COVID-19
Latvia,LV,2020-40,50-64yr,85,397844,32.1734147052614,TESSy COVID-19
Latvia,LV,2020-41,50-64yr,172,397844,64.5981842129076,TESSy COVID-19
Latvia,LV,2020-42,50-64yr,148,397844,80.4335367631534,TESSy COVID-19
Latvia,LV,2020-43,50-64yr,272,397844,105.569017001639,TESSy COVID-19
Latvia,LV,2020-44,50-64yr,340,397844,153.829139059531,TESSy COVID-19
Latvia,LV,2020-45,50-64yr,489,397844,208.373131177044,TESSy COVID-19
Latvia,LV,2020-46,50-64yr,644,397844,284.78499110204,TESSy COVID-19
Latvia,LV,2020-47,50-64yr,714,397844,341.339821638632,TESSy COVID-19
Latvia,LV,2020-48,50-64yr,1050,397844,443.389871406883,TESSy COVID-19
Latvia,LV,2020-49,50-64yr,1276,397844,584.651270347171,TESSy COVID-19
Latvia,LV,2020-50,50-64yr,1206,397844,623.862619519209,TESSy COVID-19
Latvia,LV,2020-51,50-64yr,1537,397844,689.466222941656,TESSy COVID-19
Latvia,LV,2020-52,50-64yr,1594,397844,786.991886266979,TESSy COVID-19
Latvia,LV,2020-53,50-64yr,1703,397844,828.716783462865,TESSy COVID-19
Latvia,LV,2021-01,50-64yr,1979,397844,925.488382381034,TESSy COVID-19
Latvia,LV,2021-02,50-64yr,1637,397844,908.898965423633,TESSy COVID-19
Latvia,LV,2021-03,50-64yr,1537,397844,797.800142769528,TESSy COVID-19
Latvia,LV,2021-04,50-64yr,1452,397844,751.29950432833,TESSy COVID-19
Latvia,LV,2021-05,50-64yr,1423,397844,722.645056856456,TESSy COVID-19
Latvia,LV,2021-06,50-64yr,1261,397844,674.636289600949,TESSy COVID-19
Latvia,LV,2021-07,50-64yr,1288,397844,640.703391278994,TESSy COVID-19
Latvia,LV,2021-08,50-64yr,1219,397844,630.14648957883,TESSy COVID-19
Latvia,LV,2021-09,50-64yr,1042,397844,568.313208192156,TESSy COVID-19
Latvia,LV,2021-10,50-64yr,918,397844,492.655412674315,TESSy COVID-19
Latvia,LV,2021-11,50-64yr,971,397844,474.80922170499,TESSy COVID-19
Latvia,LV,2021-12,50-64yr,947,397844,482.098510974151,TESSy COVID-19
Latvia,LV,2021-13,50-64yr,761,397844,429.314002473331,TESSy COVID-19
Latvia,LV,2021-14,50-64yr,886,397844,413.981359527855,TESSy COVID-19
Latvia,LV,2021-15,50-64yr,973,397844,467.268577633444,TESSy COVID-19
Latvia,LV,2021-16,50-64yr,924,397844,476.820060124069,TESSy COVID-19
Latvia,LV,2021-17,50-64yr,1064,397844,499.693347141091,TESSy COVID-19
Latvia,LV,2021-18,50-64yr,979,397844,513.517861272258,TESSy COVID-19
Latvia,LV,2021-19,50-64yr,957,397844,486.622897417078,TESSy COVID-19
Latvia,LV,2021-20,50-64yr,748,397844,428.559938066177,TESSy COVID-19
Latvia,LV,2021-21,50-64yr,476,397844,307.658278119062,TESSy COVID-19
Latvia,LV,2021-22,50-64yr,398,397844,219.684097284363,TESSy COVID-19
Latvia,LV,2021-23,50-64yr,308,397844,177.456490483707,TESSy COVID-19
Latvia,LV,2021-24,50-64yr,174,397844,121.1530147495,TESSy COVID-19
Latvia,LV,2021-25,50-64yr,94,397844,67.363087039141,TESSy COVID-19
Latvia,LV,2021-26,50-64yr,78,397844,43.233026010195,TESSy COVID-19
Latvia,LV,2021-27,50-64yr,56,397844,33.6815435195705,TESSy COVID-19
Latvia,LV,2021-28,50-64yr,50,397844,26.6436090527946,TESSy COVID-19
Latvia,LV,2021-29,50-64yr,66,397844,29.1571570766431,TESSy COVID-19
Latvia,LV,2021-30,50-64yr,60,397844,31.6707051004917,TESSy COVID-19
Latvia,LV,2021-31,50-64yr,83,397844,35.9437367410342,TESSy COVID-19
Latvia,LV,2021-32,50-64yr,113,397844,49.2655412674315,TESSy COVID-19
Latvia,LV,2021-33,50-64yr,165,397844,69.8766350629895,TESSy COVID-19
